experiment,run,checkpoint,step,band,mask_len,method,metric,value
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,si_sdr_db,6.0538036890659255
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,snr_db,7.015576717266408
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,log_mel_l1,0.11966189742088318
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_total,0.5598469972610474
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_spectral_convergence,0.3313651978969574
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_log_magnitude,0.22848182916641235
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_l1,0.0004778179165220666
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_mse,1.5472873272222077e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,si_sdr_db,7.429946401343738
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,snr_db,8.144205413467681
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,log_mel_l1,0.12202925235033035
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_total,0.5375224351882935
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_spectral_convergence,0.3126230239868164
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_log_magnitude,0.22489941120147705
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_l1,0.011044691515628853
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_mse,0.0020660437869440365
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,si_sdr_db,-44.16422365855123
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,snr_db,-23.108676313208573
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,log_mel_l1,1.8300576210021973
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_total,14.794828414916992
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_spectral_convergence,13.531088829040527
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_log_magnitude,1.2637391090393066
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,si_sdr_db,40.04272092758
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,snr_db,40.04272100437687
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,wave_l1,0.0005230410802570467
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,wave_mse,1.9327630228581124e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,si_sdr_db,6.324769114428465
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,snr_db,7.1786884897971515
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,log_mel_l1,0.10635551065206528
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_total,0.5689153671264648
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_spectral_convergence,0.3471097946166992
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_log_magnitude,0.22180557250976562
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,wave_l1,0.0010148420147821267
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,wave_mse,8.572011415867748e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,si_sdr_db,7.510652376122421
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,snr_db,8.193133787589282
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,log_mel_l1,0.14905451238155365
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_total,0.44715166091918945
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_spectral_convergence,0.21410906314849854
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_log_magnitude,0.23304258286952972
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,wave_l1,0.0013281402998278021
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,wave_mse,1.2743169063704029e-05
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,si_sdr_db,5.575099174430871
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,snr_db,6.471352566280986
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,log_mel_l1,0.16334038972854614
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_total,0.4670734405517578
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_spectral_convergence,0.20625555515289307
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_log_magnitude,0.26081788539886475
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_l1,0.0009979898670826515
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_mse,6.5750651809669875e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,si_sdr_db,8.85320273844019
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,snr_db,9.344806715801177
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,log_mel_l1,0.14905302226543427
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_total,0.41274571418762207
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_spectral_convergence,0.16776442527770996
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_log_magnitude,0.2449813038110733
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_l1,0.006679068981489503
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_mse,0.0006344777789354278
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,si_sdr_db,-9.853080979345858
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,snr_db,-10.499703202688185
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,log_mel_l1,1.924859881401062
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_total,4.629593372344971
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_spectral_convergence,3.200148344039917
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_log_magnitude,1.4294451475143433
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,si_sdr_db,47.52446779423482
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,snr_db,47.52446780794897
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,wave_l1,0.001485700840741109
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,wave_mse,1.6953973103326707e-05
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,si_sdr_db,4.334421605921862
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,snr_db,5.231496756271829
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,log_mel_l1,0.17410708963871002
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_total,0.557295560836792
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_spectral_convergence,0.2969374656677246
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_log_magnitude,0.260358065366745
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,wave_l1,0.0009764506717198986
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,wave_mse,7.965326688110087e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,si_sdr_db,7.285722420734347
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,snr_db,7.949023329951025
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,log_mel_l1,0.132563054561615
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_total,0.4320928454399109
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_spectral_convergence,0.1945381760597229
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_log_magnitude,0.237554669380188
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,wave_l1,0.0009903705609031021
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,wave_mse,7.556002340028629e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,si_sdr_db,7.571120167276009
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,snr_db,8.17810888556245
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,log_mel_l1,0.14259673655033112
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_total,0.41329726576805115
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_spectral_convergence,0.1664094477891922
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_log_magnitude,0.24688781797885895
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_l1,0.0007636167892074549
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_mse,4.491880262233232e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,si_sdr_db,10.058833523351643
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,snr_db,10.436356006965914
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,log_mel_l1,0.1273345798254013
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_total,0.3873087763786316
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_spectral_convergence,0.15851661562919617
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_log_magnitude,0.22879217565059662
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_l1,0.025603383020536837
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_mse,0.010019259292649503
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,si_sdr_db,-68.55524423154742
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,snr_db,-23.046752141341234
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,log_mel_l1,1.3017903566360474
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_total,14.786267280578613
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_spectral_convergence,13.9298095703125
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,stft_log_magnitude,0.8564572930335999
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,si_sdr_db,46.96160443692303
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,snr_db,46.961604452534914
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,wave_l1,0.0010200114930674837
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,wave_mse,4.1796347387983415e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,si_sdr_db,10.36741500342501
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,snr_db,10.749182202655996
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,log_mel_l1,0.19555723667144775
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_total,0.5380253791809082
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_spectral_convergence,0.2368260622024536
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,model,stft_log_magnitude,0.3011992871761322
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,wave_l1,0.0004424924090549861
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,wave_mse,1.7891874073372257e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,si_sdr_db,8.573666689207045
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,snr_db,9.059806576234681
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,log_mel_l1,0.10959861427545547
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_total,0.38873276114463806
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_spectral_convergence,0.18123729526996613
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_left,stft_log_magnitude,0.20749546587467194
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,wave_l1,0.00042154209680380256
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,wave_mse,1.4038495174507168e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,si_sdr_db,9.797903871714052
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,snr_db,10.112493488496927
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,log_mel_l1,0.09501511603593826
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_total,0.3338259756565094
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_spectral_convergence,0.13468845188617706
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,repeat_right,stft_log_magnitude,0.19913752377033234
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_l1,0.00039075133336674686
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,wave_mse,1.2448946666491327e-06
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,si_sdr_db,10.326903483644681
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,snr_db,10.633978287497692
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,log_mel_l1,0.09188424795866013
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_total,0.33504417538642883
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_spectral_convergence,0.13372988998889923
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,nearest,stft_log_magnitude,0.2013142853975296
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_l1,0.007371982687736818
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,wave_mse,0.0009931604347966376
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,si_sdr_db,-17.00450565796763
exp03_decoded_metrics,baseline,best_val,20000,low_activity,3,random_tokens,snr_db,-18.38140691747873
